"224.9865 , 136.986 , 161.976","196.9875 , 87.975 , 122.9865","176.9955 , 96.9765 , 121.074","156.978 , 28.9935 , 83.997","124.9755 , 61.9905 , 78.999","125.9955 , 11.985 , 69.9975","82.977 , 37.995 , 60.996","178.9845 , 138.975 , 183.9825","143.9985 , 90.984 , 168.9885","139.995 , 95.982 , 146.982","100.98 , 43.9875 , 124.9755","93.993 , 66.9885 , 99.9855","67.983 , 15.9885 , 89.9895","51.9945 , 31.977 , 59.976","151.98 , 150.9855 , 192.984","113.985 , 113.985 , 201.9855","113.985 , 107.9925 , 146.982","57.987 , 49.98 , 158.9925","78.999 , 72.981 , 108.987","38.9895 , 29.988 , 110.976","23.9955 , 22.9755 , 57.987","134.997 , 162.996 , 201.9855","66.9885 , 122.9865 , 196.9875","95.982 , 122.9865 , 167.994","12.9795 , 79.9935 , 162.996","63.9795 , 89.9895 , 122.9865","2.9835 , 44.982 , 136.986","3.978 , 32.997 , 64.9995","115.9995 , 183.9825 , 195.993","51 , 148.9965 , 183.9825","88.995 , 145.9875 , 162.996","2.9835 , 82.977 , 154.989","47.991 , 40.9785 , 116.994","3.978 , 64.9995 , 111.996","9.996 , 56.9925 , 76.9845","141.984 , 207.978 , 193.9785","65.994 , 167.994 , 154.989","104.9835 , 168.9885 , 153","8.976 , 110.976 , 121.992","54.978 , 116.994 , 103.989","3.978 , 78.999 , 73.9755","10.9905 , 59.976 , 56.9925","163.9905 , 226.9755 , 172.992","95.982 , 193.9785 , 110.976","131.988 , 179.979 , 127.9845","64.9995 , 161.976 , 68.9775","72.981 , 127.9845 , 85.986","32.997 , 116.994 , 39.984","22.9755 , 61.9905 , 31.977","216.9795 , 226.9755 , 106.998","197.982 , 221.9775 , 36.975","174.981 , 190.995 , 90.984","170.9775 , 201.9855 , 1.989","132.9825 , 147.9765 , 42.993","117.9885 , 142.9785 , 0.9945","68.9775 , 85.986 , 7.9815","251.991 , 236.997 , 119.9775","252.9855 , 221.9775 , 42.993","211.9815 , 190.995 , 81.9825","244.9785 , 208.998 , 0.9945","175.9755 , 151.98 , 45.9765","170.9775 , 143.9985 , 2.9835","104.9835 , 90.984 , 20.9865","250.9965 , 200.991 , 141.984","251.991 , 166.9995 , 40.9785","228.99 , 154.989 , 91.9785","255 , 143.9985 , 0","174.981 , 120.9975 , 60.996","172.992 , 100.98 , 1.989","118.983 , 69.9975 , 11.985","250.9965 , 175.9755 , 153","251.991 , 112.9905 , 46.9965","230.979 , 126.99 , 114.9795","232.9935 , 52.989 , 6.987","162.996 , 87.975 , 57.987","165.9795 , 26.979 , 1.989","120.9975 , 41.9985 , 24.99","246.993 , 153.9945 , 161.976","226.9755 , 97.9965 , 100.98","210.987 , 121.992 , 125.9955","218.994 , 11.985 , 39.984","150.9855 , 72.981 , 75.99","155.9835 , 8.976 , 26.979","89.9895 , 29.988 , 31.977","1.989 , 3.978 , 0.9945","41.9985 , 48.9855 , 40.9785","89.9895 , 95.982 , 81.9825","93.993 , 99.9855 , 85.986","126.99 , 130.9935 , 116.994","157.998 , 161.976 , 147.9765","180.999 , 186.9915 , 172.992","216.9795 , 218.994 , 205.989","246.993 , 247.9875 , 241.995",Row.RGB
2.307692308,2.578947368,2.8,2.80952381,3.607142857,3.294117647,4.384615385,4,4.46875,4.6875,5.083333333,4.272727273,5,5.205882353,4.541666667,5.08,3.85,6,5.233333333,5.133333333,6.277777778,5.456521739,5.571428571,5.730769231,6.071428571,5.441176471,5.361111111,6.1,4.4375,5.3,5.869565217,5.653846154,6.133333333,5.71875,5.522727273,5.263157895,5.815789474,5,6,4.65,6.3,6.48,5.916666667,5.470588235,5.477272727,5.904761905,5.944444444,5.777777778,5.892857143,4.466666667,5,5.166666667,5.588235294,4.825,5.69047619,5.366666667,5.5,5.055555556,4.461538462,4.6875,5.607142857,4.333333333,6.055555556,3.428571429,4.264705882,3.105263158,3.970588235,4.769230769,4.305555556,4.384615385,2.346153846,2.94,0.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"230.979 , 126.99 , 114.9795"
4.6875,4.25,4.15625,4.9375,4.53125,5.442307692,5.090909091,5.434782609,6.266666667,5.928571429,5.5,5.6875,5.815789474,6.352941176,5.642857143,5.28125,5.555555556,5.666666667,6.020833333,5.934782609,5.472222222,5.75,6.21875,6.346153846,6.203703704,6.178571429,6.520833333,6.166666667,5.361111111,5.730769231,5.586956522,5.935483871,6.5,6.071428571,5.97826087,6.111111111,5.538461538,6.3,6.631578947,5.710526316,5.75,6.346153846,6.175,5.90625,5.178571429,5.75,5.97826087,6.117647059,6.307692308,4.470588235,5,5.46875,5.590909091,5.911764706,5.210526316,5.921052632,3.952380952,4,4.055555556,3.470588235,3.833333333,4.117647059,5.392857143,3.653846154,2.045454545,2.863636364,1.6875,3.34375,3.058823529,4.21875,2.666666667,0.683333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251.991 , 112.9905 , 46.9965"
3.133333333,2.941176471,2.833333333,3.595238095,3.5,3.730769231,4.840909091,3.75,5.25,4.666666667,5.361111111,4.529411765,5.777777778,5.294117647,3.789473684,5.472222222,4.421052632,5.7,5.285714286,5.95,6.65,4.96875,6.181818182,5.458333333,5.105263158,5.055555556,5.818181818,6.352941176,4.5,5.543478261,5.547619048,5.3,6.038461538,5.833333333,6.166666667,4.56,5.733333333,5.973684211,5.6,5.735294118,6.352941176,5.625,5.5,5.933333333,5.066666667,5.462962963,5.5,5.433333333,6.115384615,4.857142857,5.3,5.111111111,5.4,5.653846154,5.675,6.023809524,4.145833333,4.108695652,4.882352941,4.527777778,4.342105263,4.75,5.275,2.25,3.657894737,2.695652174,3.421052632,5.038461538,3.78125,4.125,0.704545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.9965 , 175.9755 , 153"
6.071428571,5.346153846,5.4375,5.142857143,4.027777778,5.705882353,4.619047619,5.538461538,5.09375,5.25,5.708333333,5.46875,5.630434783,4.473684211,5.9,6.382352941,5.5625,5.71875,5.142857143,6.108695652,4.975,5.533333333,5.90625,5.5,5.566666667,5.033333333,6.225,5.875,6.2,5.714285714,5.941176471,5.366666667,6.03125,5.5,5.695652174,6.088235294,6.352941176,6.038461538,5.68,5.96,5.35,5.464285714,6.131578947,5.1,5.64,5.607142857,5.558823529,5.684210526,4.346153846,5.1875,5.9,5.428571429,5.633333333,5.083333333,5.083333333,4.108695652,4.869565217,4.772727273,5.214285714,4.973684211,4.131578947,3.3,2.235294118,4.260869565,4.452380952,3.852941176,3.941176471,3.083333333,2.5,0.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118.983 , 69.9975 , 11.985"
5.115384615,5.08,5.095238095,4.604166667,4.363636364,5.315789474,5.131578947,5.766666667,5.65,5.473684211,6,5.583333333,5.868421053,5.25,5.842105263,5.526315789,4.684210526,6.625,5.52,6.083333333,5.75,5.42,5.722222222,4.1,6.192307692,5.576923077,5.736842105,5.972222222,5.571428571,6.166666667,5.766666667,6.033333333,5.75,6.136363636,6.205882353,5.875,5.588235294,5.704545455,6.115384615,5.708333333,5.777777778,5.475,5.576923077,5.90625,5.535714286,5.473684211,4.96,5.296296296,5.884615385,5,4.80952381,5.411764706,5.576923077,4.777777778,5.321428571,5.738095238,4.264705882,4.083333333,3.441176471,3.863636364,3.03125,2.15,3.766666667,3.325,2.770833333,2.80952381,2.861111111,1.28125,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172.992 , 100.98 , 1.989"
4.535714286,4.705882353,4.15,4.78125,4.2,5.275,4.921052632,5.333333333,6.090909091,5.714285714,5.694444444,5.625,5.136363636,5.452380952,5.642857143,6.038461538,5.184210526,5.75,5.357142857,5.5,5.5,6.071428571,5.666666667,5.291666667,6.125,5.6,6.3,6.34375,5.375,4.794117647,5.892857143,5.666666667,6.230769231,5.921052632,5.033333333,5.24137931,5.304347826,5.764705882,5.75,5.8,5.8125,4.717391304,6.090909091,5.176470588,5.384615385,5.307692308,5.229166667,5.4,5.538461538,4.020833333,3.944444444,4.47826087,5,3.789473684,5.107142857,4.772727273,4.456521739,4.071428571,3.357142857,3.970588235,2.714285714,2.964285714,3.617647059,2.826086957,2.65,2.772727273,2.533333333,0.611111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"174.981 , 120.9975 , 60.996"
4.857142857,4.305555556,4.730769231,5.428571429,5.275,5.464285714,5.5,5.964285714,5.764705882,5.74,5.904761905,5.529411765,6.366666667,5.9,5.681818182,5.96875,5.125,5.766666667,6.214285714,6.029411765,6.6875,4.928571429,6.113636364,5.454545455,5.909090909,6.1,6.088235294,6.263157895,6.115384615,6.142857143,5.1,5.431818182,5.823529412,5.9375,5.735294118,5.115384615,5.571428571,6.2,6.25,6.25,6.34375,6.266666667,5.730769231,6.416666667,5.722222222,5.892857143,5.763157895,6.142857143,6.375,3.125,4.195652174,4.703703704,4.6,5.315789474,5.578947368,5.590909091,3.75,3,2.333333333,3.380952381,3.178571429,3,4.966666667,2.970588235,2.333333333,1.933333333,0.638888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255 , 143.9985 , 0"
3.333333333,4.7,4.454545455,4.615384615,4.526315789,4.94,5.125,5.14,5.375,5.071428571,5.56,6.05,6.117647059,5.636363636,4.25,6.09375,5.875,5.75,5.576923077,5.95,6.52,5.333333333,5.307692308,5.291666667,6.173913043,5.657894737,6.1875,6.5,4.625,5.75,5.357142857,4.95,6.2,5.642857143,5.9375,5.4375,5.666666667,5.85,5.388888889,5.230769231,5.7,6.086956522,4.791666667,5.586956522,5.111111111,5.916666667,5.6875,6.145833333,5.785714286,4.026315789,4.7,4.342105263,4.75,4.769230769,5.105263158,5.551724138,3.25,2.964285714,2.53125,3.794117647,3.09375,3.25,4.826086957,1.694444444,1.972222222,0.352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"228.99 , 154.989 , 91.9785"
5,5.333333333,5.3,5.5,4.547619048,5.4375,5.976190476,5.75,5.857142857,5.875,6.25,6.214285714,5.6875,6.026315789,5.590909091,6.30952381,5.944444444,6.326923077,5.9,6.222222222,5.95,5.0625,6.131578947,5.368421053,6.105263158,5.725,5.730769231,6,5.657894737,5.8,6,6.5,6.291666667,5.909090909,6.357142857,5.15625,5.166666667,5.552631579,6.125,5.8,5.970588235,6.236842105,5.394736842,5.25,4.5,5.55,6.133333333,5.766666667,6.083333333,2.9,3.235294118,4.133333333,3.605263158,4.972222222,5.086956522,5.3,2.25,2.470588235,2.423076923,2.264705882,2.729166667,2.590909091,4.456521739,2.384615385,0.088235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251.991 , 166.9995 , 40.9785"
4.404761905,4.416666667,5,4.735294118,5.152173913,5.6,5.235294118,5.147058824,5.4,5.21875,5.866666667,5.3125,6.291666667,6.0625,4.913043478,5.392857143,5.884615385,5.566666667,5.384615385,6.105263158,6.115384615,4.928571429,5.588235294,5.409090909,5.818181818,4.961538462,5.894736842,6.033333333,5.6,5.739130435,5.694444444,6.027777778,5.785714286,6.357142857,5.75,5.117647059,5.111111111,4.954545455,4.692307692,5.966666667,5.178571429,5.869565217,4.53125,5.409090909,4.69047619,5.705882353,6.022727273,5.289473684,5.804347826,3.28125,4.346153846,4.022727273,4.26,4.833333333,5.222222222,5.833333333,2.19047619,2.952380952,3,2.423076923,3.428571429,3.423076923,4.785714286,0.791666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.9965 , 200.991 , 141.984"
5.269230769,5.857142857,5.133333333,5.911764706,4.611111111,5.375,4.857142857,5.095238095,5.981481481,5.441176471,5.921052632,5.192307692,5.441176471,4.863636364,6.225,5.941176471,5.075,6,5.294117647,5.825,5.766666667,4.972222222,5.5,5.911764706,5.613636364,5,5.362068966,5,5.972222222,5.923076923,5.416666667,6.125,5.208333333,4.944444444,4.925,5.321428571,5.09375,4.523809524,4.5,4.777777778,4.433333333,4.433333333,4.684210526,4.1,4.75,3.9,4.153846154,3.541666667,3.026315789,3.611111111,4.192307692,3.75,3.525,2.833333333,2.833333333,2.5,4.55,3.666666667,3.576923077,4.882352941,3.166666667,3.65,0.269230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104.9835 , 90.984 , 20.9865"
5.583333333,5.5,5.184210526,4.9,4.9375,5.666666667,5.217391304,5.535714286,5.5,5.181818182,5.642857143,5.805555556,5.966666667,5.75,5.392857143,5.64,4.888888889,6,5.763157895,6.25,6.125,5.52173913,5.366666667,5.666666667,5,5.285714286,5.538461538,5.764705882,5.5,5.15625,4.933333333,5.366666667,5.75,6.159090909,5.925,5.315789474,5.0625,4.361111111,5.909090909,4.958333333,5.066666667,5.041666667,5.2,4.6875,4.631578947,4.025,4.40625,4.272727273,5.166666667,2.88,3.342105263,2.384615385,2.666666667,3.470588235,3.653846154,3.75,2.714285714,2.8125,1.956521739,2.166666667,0.576923077,0.318181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.9775 , 143.9985 , 2.9835"
5.142857143,5.083333333,5.583333333,5.204545455,6,6.454545455,5.4,5.958333333,5.568181818,5.18,5.975,5.909090909,6.264705882,6.058823529,5.5,5.076923077,5.3125,5.64,5.78125,5.96875,5.777777778,5.588235294,5.684210526,4.714285714,5.888888889,5.98,5.815789474,6.076923077,5.705882353,5.264705882,5.975,6.3,5.617647059,5.5,5.357142857,5.352941176,5.230769231,5.138888889,5.366666667,4.8125,5.058823529,5.5,4.78125,4.175,4.131578947,4.083333333,5.4,4.5,4.5,3,3.441176471,2.735294118,3.159090909,2.884615385,2.527777778,4.038461538,2.617647059,2.425,1.527777778,1.733333333,1.541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.9755 , 151.98 , 45.9765"
4.970588235,4.470588235,5.25,5.760869565,5.96875,6.125,5.868421053,5.617647059,5.588235294,5.933333333,6.678571429,6.269230769,5.90625,5.4,5.5,6.433333333,6.1875,6.14,6.368421053,6.5625,6.294117647,5.875,5.75,6.275,5.9,6.125,6.083333333,6.583333333,5.272727273,5.222222222,5.770833333,6.2,6.5625,6.173913043,6.4,5.807692308,4.933333333,5.131578947,5.846153846,5.078947368,6.088235294,5.454545455,4.625,4.631578947,4.818181818,5.80952381,4.730769231,5.142857143,5.176470588,2,1.5,2.68,3.052631579,3.027777778,4.166666667,5.395833333,1.636363636,0.5,1.352941176,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244.9785 , 208.998 , 0.9945"
5.25,5.692307692,5.304347826,5.97826087,5.5,6.131578947,5.769230769,5.047619048,5.277777778,5.852941176,6,5.636363636,6.375,6.227272727,5.526315789,5.384615385,5.022727273,5.545454545,5.111111111,6.214285714,5.613636364,5.058823529,6.138888889,5.321428571,6.15625,6,6.107142857,6.111111111,5.458333333,5.886363636,5.65,5.4,5.815789474,5.970588235,5.74,4.6,5.166666667,4.894736842,5.84375,5.117647059,5.645833333,5.294117647,4.214285714,3.821428571,3.725,5.153846154,4.921052632,4.666666667,4.764705882,1.75,2.615384615,2.142857143,1.78125,3.272727273,4.40625,4.1875,1.305555556,2.1,0.552631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211.9815 , 190.995 , 81.9825"
5.266666667,5.361111111,5.95,6.333333333,5.204545455,6.266666667,6.346153846,5.6,6.264705882,6.323529412,6.818181818,5.47826087,6.552631579,6.076923077,6.041666667,5.617647059,5.636363636,6.214285714,5.75,6.282608696,5.90625,5.795454545,5.852941176,5.5,5.882352941,6.366666667,5.7,5.821428571,5.466666667,5,5.547619048,6.083333333,6.416666667,5.444444444,6.083333333,5.625,5.75,5.404761905,5.125,5.475,5.431818182,5.411764706,4.5,4.727272727,4.866666667,4.785714286,4.545454545,5.555555556,5.833333333,2.153846154,1.857142857,3.025,2.69047619,3.944444444,4,5.454545455,1.307692308,0.291666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"252.9855 , 221.9775 , 42.993"
5.722222222,5.269230769,5.318181818,5.681818182,5.735294118,5.90625,5.85,5.5,6.029411765,5.705882353,6.023809524,5.736842105,5.9,6.138888889,5.285714286,5.625,5.823529412,5.95,5.904761905,5.9,6.333333333,5.5,5.481481481,5.263157895,6.53125,5.105263158,5.977272727,5.894736842,5.235294118,5.75,5.8125,6.117647059,6.608695652,5.866666667,6.176470588,5.05,5.785714286,4.75,5.28125,5.763157895,5.823529412,5.5,4.066666667,5.055555556,4.611111111,5.321428571,4.475,4.578947368,4.90625,0.558823529,3.2,2.166666667,2.65625,3.321428571,4.676470588,5,0.222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251.991 , 236.997 , 119.9775"
5.823529412,5.552631579,5.90625,5.555555556,5.5,6.076923077,5.233333333,5.34375,4.925,5.625,6.25,4.894736842,5.633333333,5.148148148,6.15625,5.4375,5.65,4.789473684,5.159090909,5.071428571,4.769230769,5.096153846,5.65,4.617647059,5.666666667,5.055555556,5.730769231,4.666666667,5.347826087,5.361111111,5.285714286,4.607142857,5.46875,4.95,3.928571429,4.285714286,3.923076923,4.527777778,4.423076923,3.625,3.555555556,2.789473684,4.041666667,2.75,3.095238095,2.326086957,2.794117647,1.653846154,2.214285714,4.75,3.657894737,2.805555556,3.2,2.444444444,2.454545455,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.9775 , 85.986 , 7.9815"
5.340909091,5.791666667,6.133333333,5.692307692,5.975,6.0625,6.105263158,5.363636364,5.710526316,5.392857143,5.428571429,5.863636364,6,5.5,5.055555556,5.5,5.825,5.204545455,5.636363636,5.705882353,5.038461538,5.147058824,5.208333333,4.916666667,4.888888889,4.296296296,6,4.555555556,4.970588235,4.78125,4.5625,5,5.617647059,5.441176471,4.892857143,4.368421053,3.894736842,4.522727273,4.833333333,2.777777778,3.666666667,3.233333333,2.973684211,3.038461538,2.659090909,2.5,2.769230769,1.6,3.368421053,3.333333333,2.868421053,2.184210526,2.770833333,1.375,0.976190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117.9885 , 142.9785 , 0.9945"
5.423076923,5.681818182,5.366666667,5.473684211,5.5625,5.538461538,5.36,5.175,5.204545455,5.86,6.026315789,5.615384615,6.321428571,5.210526316,4.607142857,4.7,4.821428571,5.25,4.857142857,5.875,5.205882353,4.75,5.5,4.456521739,5.181818182,5.2,5.5,5.35,5.25,5.38,4.708333333,5.3,5.409090909,5.428571429,4.5,4.078947368,4.1875,4.038461538,4.447368421,3.055555556,3.416666667,3.611111111,3.380952381,2.894736842,2.65,2.733333333,2.666666667,2.205882353,3.083333333,1.722222222,2.333333333,2.5,1.909090909,1.535714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132.9825 , 147.9765 , 42.993"
6.266666667,5.625,5.894736842,6.033333333,6,6,6.235294118,6.071428571,6.176470588,6.366666667,5.807692308,5.891304348,6.333333333,6.105263158,5.416666667,5.675,5.805555556,5.5,6.40625,5.785714286,5.340909091,5.461538462,5.366666667,4.785714286,5.645833333,5.375,5.115384615,5.236842105,4.777777778,5.025,4.366666667,6.115384615,5.954545455,5.558823529,4.916666667,4.59375,4.136363636,4.323529412,4.7,3.5,4,4.105263158,3.041666667,2.53125,2.527777778,2.214285714,3.961538462,3.473684211,3.947368421,2.3,1.846153846,1.571428571,0.826086957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.9775 , 201.9855 , 1.989"
5.346153846,5.431818182,5.225,6.083333333,6.029411765,4.85,5.631578947,4.75,5.636363636,5.18,6.386363636,5.480769231,6.052631579,6.5,5.333333333,5.695652174,5.722222222,5.05,5.147058824,5.571428571,5.795454545,4.807692308,5.125,4.659090909,5.294117647,4.80952381,5.352941176,5.833333333,4.7,4.5,4.475,5.7,5.653846154,5.125,5.1,4.075,3.659090909,3.25,4.361111111,3.818181818,3.760869565,3.852941176,2.380952381,2.931034483,2.289473684,3,2.970588235,3.192307692,3.272727273,1.833333333,2.6,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"174.981 , 190.995 , 90.984"
5.340909091,5.947368421,5.75,6,5.933333333,5.857142857,6.333333333,5.676470588,6.0625,5.916666667,6.32,5.894736842,6.083333333,5.769230769,5.333333333,5.846153846,5.866666667,5.666666667,5.884615385,5.9375,5.941176471,5.615384615,5.684210526,5.631578947,5.705882353,5.363636364,5.941176471,5.5,5.125,5.214285714,5.568181818,5.863636364,5.96875,5.916666667,5.5,4.648148148,4.59375,4.588235294,5.409090909,4.066666667,4.1,3.653846154,2.583333333,3.566666667,3.5,3.195652174,3.730769231,3.357142857,3.823529412,1.568181818,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197.982 , 221.9775 , 36.975"
4.96875,5.166666667,5.088235294,5.692307692,5.75,6.175,6.105263158,5.815789474,6,6.043478261,5.894736842,6.166666667,6.444444444,5.787878788,5.238095238,5.375,5.772727273,4.590909091,5.954545455,6.029411765,6.307692308,5.1,5.708333333,5.157894737,6.294117647,5.733333333,5.041666667,5.9,5.714285714,5.305555556,4.954545455,5.866666667,6.192307692,5.6875,5.666666667,3.875,4.53125,4.083333333,4.605263158,4.152173913,4.236842105,5.55,3.264705882,3.233333333,3.131578947,3.775,4,3.71875,4.222222222,0.533333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216.9795 , 226.9755 , 106.998"
5.576923077,6.28125,6.2,5.977272727,5.82,6.233333333,4.230769231,5.880952381,6.05,6.033333333,5.8125,5.066666667,5,4.547619048,5.735294118,5.625,5.088235294,5.131578947,4.884615385,4.5,3.423076923,5.315789474,5.394736842,5.2,5.416666667,4.75,4.285714286,3.921052632,5.15625,5.477272727,4.909090909,4.470588235,4.863636364,4.15625,2.78,4.295454545,4,3.535714286,5,3.0625,2.2,1.152173913,3.444444444,3.263157895,2.727272727,3.035714286,2.138888889,2.346153846,0.342105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.9755 , 61.9905 , 31.977"
6.529411765,6.25,6.458333333,6.045454545,5.392857143,5.972222222,5.657894737,6.113636364,6.380952381,5.794117647,6.357142857,5.891304348,6.105263158,5.770833333,5.785714286,5.928571429,5.6,5.038461538,5.035714286,5.733333333,5.15,5.130434783,4.815789474,5.058823529,5.269230769,4.4,5.6,4.576923077,4.382352941,5.210526316,5.214285714,4.916666667,5.44,3.833333333,4.192307692,4.30952381,3.84375,3.931818182,3.366666667,2.125,2.607142857,2.97826087,2.833333333,2.421052632,2.617647059,2.071428571,1.625,0.571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.997 , 116.994 , 39.984"
5.954545455,5.958333333,5.391304348,5.6875,4.875,5.791666667,5.115384615,5.84375,5.5625,5.52173913,5.25,5.4,5.909090909,5.588235294,5.029411765,5,5.386363636,5.411764706,5.03125,4.934782609,5.833333333,4.59375,4.970588235,4.642857143,5,3.95,5.027777778,4.657894737,4.194444444,4.983333333,3.852941176,4.416666667,4.96875,4.142857143,3.958333333,3.666666667,3.529411765,2.928571429,3.357142857,1.684210526,3.066666667,3.225,2.928571429,1.846153846,2.72,2.264705882,1.894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.981 , 127.9845 , 85.986"
5.695652174,6.19047619,5.88,5.633333333,6.029411765,5.8,6,5.625,6.047619048,5.777777778,5.818181818,5.925,5.6875,6.275,5.714285714,4.892857143,5.5,5.384615385,5.833333333,4.28125,5.293103448,5,4.411764706,4.447368421,5.066666667,4.071428571,5.090909091,5.269230769,4.46875,4.5,5.088235294,5.8,5.5,5.105263158,4.833333333,3.85,3.095238095,3.605263158,4.025,2.8125,2.5,3.157894737,2.403846154,1.823529412,2.428571429,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.9995 , 161.976 , 68.9775"
